Model,Dataset,Image,Threshold,threshold_source,thin_definition,disk_diameter_px,optic_disc_source,tau_thin_px,thin_gt_pixels_proxy,thin_tp_pixels,thin_vessel_sensitivity_proxy,PredictionPath,GTPath
GAVE,STARE,im0004,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",111.92,auto_detected,2.01456,629,293,0.465818759936407,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0004.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0004.png
GAVE,STARE,im0005,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",131.87,auto_detected,2.37366,814,268,0.32923832923832924,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0005.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0005.png
GAVE,STARE,im0044,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",133.3,auto_detected,2.3994,1979,298,0.1505811015664477,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0044.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0044.png
GAVE,STARE,im0077,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",134.65,auto_detected,2.4236999999999997,3465,1878,0.541991341991342,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0077.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0077.png
GAVE,STARE,im0081,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",116.54,auto_detected,2.09772,3163,2387,0.7546632943408157,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0081.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0081.png
GAVE,STARE,im0082,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",120.44,auto_detected,2.1679199999999996,3691,2104,0.5700352208073692,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0082.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0082.png
GAVE,STARE,im0139,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",93.91,auto_detected,1.6903799999999998,0,0,0.0,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0139.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0139.png
GAVE,STARE,im0162,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",93.13,auto_detected,1.6763399999999997,0,0,0.0,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0162.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0162.png
GAVE,STARE,im0163,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",121.3,auto_detected,2.1834,3200,2440,0.7625,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0163.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0163.png
GAVE,STARE,im0235,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",122.39,annotation_csv,2.20302,3131,1630,0.5206004471414883,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0235.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0235.png
GAVE,STARE,im0236,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",121.2,auto_detected,2.1816,2506,824,0.32881085395051873,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0236.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0236.png
GAVE,STARE,im0239,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",125.87,auto_detected,2.26566,2969,1505,0.5069046817110138,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0239.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0239.png
GAVE,STARE,im0240,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",133.44,auto_detected,2.4019199999999996,1136,636,0.5598591549295775,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0240.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0240.png
GAVE,STARE,im0255,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",89.18,auto_detected,1.60524,0,0,0.0,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0255.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0255.png
GAVE,STARE,im0291,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",109.2,auto_detected,1.9655999999999998,0,0,0.0,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0291.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0291.png
GAVE,STARE,im0319,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",125.2,auto_detected,2.2536,1459,657,0.45030843043180263,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0319.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0319.png
GAVE,STARE,im0324,0.1,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",138.12,auto_detected,2.48616,1101,588,0.5340599455040872,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\STARE\pred_masks\im0324.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0324.png
SA-UNnetv2,AFIO,IM000001,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",119.7,auto_detected,2.1546,49,25,0.5102040816326531,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000001.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000001.png
SA-UNnetv2,AFIO,IM000004,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",124.56,auto_detected,2.24208,233,102,0.43776824034334766,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000004.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000004.png
SA-UNnetv2,AFIO,IM000023,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",128.0,auto_detected,2.304,189,62,0.328042328042328,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000023.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000023.png
SA-UNnetv2,AFIO,IM000024,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",135.87,auto_detected,2.4456599999999997,225,58,0.2577777777777778,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000024.png
SA-UNnetv2,AFIO,IM000135,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",150.24,auto_detected,2.70432,598,114,0.19063545150501673,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000135.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000135.png
SA-UNnetv2,AFIO,IM000136,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",141.64,auto_detected,2.5495199999999993,26,11,0.4230769230769231,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000136.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000136.png
SA-UNnetv2,AFIO,IM000167,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",121.13,auto_detected,2.1803399999999997,31,20,0.6451612903225806,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000167.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000167.png
SA-UNnetv2,AFIO,IM000168,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",139.57,auto_detected,2.5122599999999995,184,26,0.14130434782608695,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000168.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000168.png
SA-UNnetv2,AFIO,IM000189,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",149.53,auto_detected,2.69154,148,63,0.42567567567567566,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000189.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000189.png
SA-UNnetv2,AFIO,IM000209,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.0,auto_detected,2.52,74,20,0.2702702702702703,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000209.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000209.png
SA-UNnetv2,AFIO,IM000210,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",164.3,auto_detected,2.9574,922,231,0.25054229934924077,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000210.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000210.png
SA-UNnetv2,AFIO,IM000333,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",134.96,auto_detected,2.42928,41,20,0.4878048780487805,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000333.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000333.png
SA-UNnetv2,AFIO,IM000389,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",137.55,auto_detected,2.4759,43,3,0.06976744186046512,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000389.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000389.png
SA-UNnetv2,AFIO,IM000390,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",138.93,auto_detected,2.50074,34,18,0.5294117647058824,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000390.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000390.png
SA-UNnetv2,AFIO,IM000678,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",148.0,auto_detected,2.6639999999999997,92,50,0.5434782608695652,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000678.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000678.png
SA-UNnetv2,AFIO,IM000679,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",148.0,annotation_csv,2.6639999999999997,55,19,0.34545454545454546,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000679.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000679.png
SA-UNnetv2,AFIO,IM000715,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",159.12,auto_detected,2.86416,556,395,0.710431654676259,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000715.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000715.png
SA-UNnetv2,AFIO,IM000716,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",161.11,auto_detected,2.8999800000000002,1574,773,0.49110546378653114,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000716.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000716.png
SA-UNnetv2,AFIO,IM000938,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",150.69,auto_detected,2.71242,46,17,0.3695652173913043,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM000938.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000938.png
SA-UNnetv2,AFIO,IM001031,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",135.38,auto_detected,2.4368399999999997,55,9,0.16363636363636364,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001031.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001031.png
SA-UNnetv2,AFIO,IM001032,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",135.38,auto_detected,2.4368399999999997,55,9,0.16363636363636364,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001032.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001032.png
SA-UNnetv2,AFIO,IM001034,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",145.08,auto_detected,2.61144,8,4,0.5,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001034.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001034.png
SA-UNnetv2,AFIO,IM001069,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.83,auto_detected,2.84094,38,10,0.2631578947368421,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001069.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001069.png
SA-UNnetv2,AFIO,IM001070,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",164.62,auto_detected,2.96316,460,67,0.14565217391304347,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001070.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001070.png
SA-UNnetv2,AFIO,IM001096,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",158.59,auto_detected,2.8546199999999997,380,43,0.11315789473684211,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001096.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001096.png
SA-UNnetv2,AFIO,IM001097,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",164.41,auto_detected,2.95938,39,24,0.6153846153846154,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001097.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001097.png
SA-UNnetv2,AFIO,IM001126,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",161.79,auto_detected,2.9122199999999996,102,48,0.47058823529411764,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001126.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001126.png
SA-UNnetv2,AFIO,IM001127,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",138.39,auto_detected,2.4910199999999993,20,4,0.2,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001127.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001127.png
SA-UNnetv2,AFIO,IM001154,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.28,auto_detected,2.5250399999999997,158,35,0.22151898734177214,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001154.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001154.png
SA-UNnetv2,AFIO,IM001155,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",147.34,auto_detected,2.65212,37,10,0.2702702702702703,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001155.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001155.png
SA-UNnetv2,AFIO,IM001192,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",172.78,auto_detected,3.1100399999999997,99,48,0.48484848484848486,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001192.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001192.png
SA-UNnetv2,AFIO,IM001193,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",159.65,auto_detected,2.8737,1412,106,0.07507082152974505,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001193.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001193.png
SA-UNnetv2,AFIO,IM001218,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",138.68,auto_detected,2.49624,173,59,0.34104046242774566,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001218.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001218.png
